simulation length,time step,print interval,print num steps,diffusivity,surface diffusivity,outside growth rate,outside carrying capacity,bladder growth rate,bladder carrying capacity,inside growth rate,inside carrying capacity,urine rate,catheter radius,external catheter radius,stickiness,sump volume,catheter length,initial condition,num of x steps,skin concentration,drainage bag concentration,viscosity,attachment rate,detachment rate
2172090,31.25,3600,101,0.0001,0.0001,0.000192541,1e+07,0.000385082,1e+06,0.000192541,1e+07,16.6667,1,1,1,50000,40,0,160,100,-0.1,0.83,1.256e-06,0.000192541

o0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b0,0
i0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0,0,-nan
o0.998264,89.2908,71.7156,52.4023,35.0687,21.5909,12.2711,6.45642,3.15286,1.43236,0.606761,0.240179,0.089024,0.0309597,0.0101211,0.00311595,0.000904959,0.000248343,6.44953e-05,1.58742e-05,3.70801e-06,8.23069e-07,1.73823e-07,3.49664e-08,6.70713e-09,1.22801e-09,2.14815e-10,3.59342e-11,5.75307e-12,8.82226e-13,1.29679e-13,1.82841e-14,2.47439e-15,3.21605e-16,4.01684e-17,4.82374e-18,5.57235e-19,6.19513e-20,6.63146e-21,6.83739e-22,6.79292e-23,6.5052e-24,6.00677e-25,5.34968e-26,4.59662e-27,3.81138e-28,3.0504e-29,2.35695e-30,1.7585e-31,1.26707e-32,8.81845e-34,5.92876e-35,3.8509e-36,2.41669e-37,1.46544e-38,8.58657e-40,4.8617e-41,2.65996e-42,1.40628e-43,7.18397e-45,3.54593e-46,1.69097e-47,7.79002e-49,3.46651e-50,1.48983e-51,6.18303e-53,2.47749e-54,9.58248e-56,3.57687e-57,1.28819e-58,4.47493e-60,1.49897e-61,4.84013e-63,1.50599e-64,4.51356e-66,1.30246e-67,3.61711e-69,9.66261e-71,2.48161e-72,6.12389e-74,1.45114e-75,3.2998e-77,7.19532e-79,1.50335e-80,3.00716e-82,5.75362e-84,1.05194e-85,1.83589e-87,3.05499e-89,4.841e-91,7.29516e-93,1.04391e-94,1.41618e-96,1.81815e-98,2.20467e-100,2.51955e-102,2.70724e-104,2.72771e-106,2.56943e-108,2.25519e-110,1.8373e-112,1.38335e-114
b0.998264,0
i0.998264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0.998264,0,-nan
o1.99653,107.647,105.06,95.0623,80.709,64.7573,49.3309,35.7927,24.7924,16.4229,10.4182,6.33645,3.69863,2.07374,1.11772,0.579555,0.289296,0.139111,0.0644811,0.0288284,0.012439,0.00518299,0.00208667,0.000812172,0.000305771,0.000111411,3.93072e-05,1.34351e-05,4.45095e-06,1.42993e-06,4.45682e-07,1.34829e-07,3.96081e-08,1.13034e-08,3.13502e-09,8.45382e-10,2.21727e-10,5.6585e-11,1.40561e-11,3.39985e-12,8.01014e-13,1.83887e-13,4.11469e-14,8.97704e-15,1.91017e-15,3.96539e-16,8.03336e-17,1.58865e-17,3.06758e-18,5.78514e-19,1.06584e-19,1.91884e-20,3.37642e-21,5.80824e-22,9.77013e-23,1.60738e-23,2.58695e-24,4.0738e-25,6.27823e-26,9.47072e-27,1.39868e-27,2.02263e-28,2.86456e-29,3.97385e-30,5.40068e-31,7.19179e-32,9.38517e-33,1.2004e-33,1.50506e-34,1.85005e-35,2.22982e-36,2.63555e-37,3.05521e-38,3.47399e-39,3.87514e-40,4.24095e-41,4.55412e-42,4.79904e-43,4.96315e-44,5.03796e-45,5.0198e-46,4.91012e-47,4.71529e-48,4.44602e-49,4.11638e-50,3.74259e-51,3.34176e-52,2.93058e-53,2.52428e-54,2.13576e-55,1.77512e-56,1.44939e-57,1.16265e-58,9.16317e-60,7.09567e-61,5.399e-62,4.03668e-63,2.96582e-64,2.14136e-65,1.51942e-66,1.05955e-67,7.26169e-69
b1.99653,1.50234e-157
