simulation length,time step,print interval,print num steps,diffusivity,surface diffusivity,outside growth rate,outside carrying capacity,bladder growth rate,bladder carrying capacity,inside growth rate,inside carrying capacity,urine rate,catheter radius,external catheter radius,stickiness,sump volume,catheter length,initial condition,num of x steps,skin concentration,drainage bag concentration,viscosity,attachment rate,detachment rate
2172092,31.25,3600,160,0.0001,0.0001,0.00019254,1e+07,0.00038508,1e+06,0.00019254,1e+07,16.6667,1,1,1,50000,40,1,160,-0.1,100,0.83,1.256e-06,0.00019254

o0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b0,0
i0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0,0,-nan
o0.998264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b0.998264,0
i0.998264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15284e-147,2.41697e-144,2.51159e-141,1.72466e-138,8.80349e-136,3.56286e-133,1.19077e-130,3.38019e-128,8.31875e-126,1.80293e-123,3.48389e-121,6.0623e-119,9.57778e-117,1.38335e-114,1.8373e-112,2.25519e-110,2.56943e-108,2.72771e-106,2.70724e-104,2.51955e-102,2.20467e-100,1.81815e-98,1.41618e-96,1.04391e-94,7.29515e-93,4.841e-91,3.05498e-89,1.83589e-87,1.05194e-85,5.75361e-84,3.00715e-82,1.50335e-80,7.19532e-79,3.29979e-77,1.45114e-75,6.12388e-74,2.4816e-72,9.6626e-71,3.61711e-69,1.30246e-67,4.51356e-66,1.50599e-64,4.84013e-63,1.49897e-61,4.47493e-60,1.28819e-58,3.57687e-57,9.58247e-56,2.47748e-54,6.18302e-53,1.48982e-51,3.4665e-50,7.79001e-49,1.69096e-47,3.54592e-46,7.18396e-45,1.40628e-43,2.65995e-42,4.8617e-41,8.58656e-40,1.46544e-38,2.41669e-37,3.85089e-36,5.92875e-35,8.81843e-34,1.26707e-32,1.75849e-31,2.35694e-30,3.05039e-29,3.81137e-28,4.59661e-27,5.34967e-26,6.00676e-25,6.50518e-24,6.79291e-23,6.83737e-22,6.63144e-21,6.19512e-20,5.57233e-19,4.82373e-18,4.01683e-17,3.21605e-16,2.47439e-15,1.8284e-14,1.29679e-13,8.82224e-13,5.75306e-12,3.59342e-11,2.14814e-10,1.22801e-09,6.70711e-09,3.49663e-08,1.73822e-07,8.23067e-07,3.708e-06,1.58742e-05,6.44951e-05,0.000248342,0.000904956,0.00311595,0.0101211,0.0309596,0.0890238,0.240178,0.606759,1.43236,3.15285,6.4564,12.271,21.5909,35.0686,52.4022,71.7155,89.2907
f0.998264,0,-nan
o1.99653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56239e-298,2.76241e-294,5.78889e-291,8.05223e-288,8.36361e-285,6.91908e-282,4.74899e-279,2.78149e-276,1.41914e-273,6.40726e-271,2.59184e-268,9.48823e-266,3.16958e-263,9.72914e-261,2.7604e-258,7.27621e-256,1.78979e-253,4.12429e-251,8.93401e-249,1.82484e-246,3.52437e-244,6.45195e-242,1.1221e-239,1.85777e-237,2.93347e-235,4.42534e-233,6.38812e-231,8.83677e-229,1.17299e-226,1.49595e-224,1.83514e-222,2.16782e-220,2.46843e-218,2.71191e-216,2.87724e-214,2.95043e-212,2.9265e-210,2.80988e-208,2.61344e-206,2.35618e-204,2.0604e-202,1.74865e-200,1.44114e-198,1.15398e-196,8.98255e-195,6.80024e-193,5.00926e-191,3.59204e-189,2.50848e-187,1.7067e-185,1.13175e-183,7.31731e-182,4.61436e-180,2.8391e-178,1.70489e-176,9.99538e-175,5.7229e-173,3.2009e-171,1.74939e-169,9.34488e-168,4.8803e-166,2.49235e-164,1.24498e-162,6.08428e-161,2.90964e-159,1.3619e-157,6.24046e-156,2.79984e-154,1.23021e-152
b1.99653,3.46605e-159
